ShortMA,LongMA,BuyThresh,SellThresh,StopLoss,TakeProfit,ROI,Risk,WinRate,Strength,RawFitness,Density,SPEA2Fitness
24,31,8.66641,6.46962,8.52791,3.54564,26.8642,-5.87739,83.3333,17,0,0.5,0.5
27,35,5.93221,1.77411,8.71305,1.32234,123.917,-0.663227,87.248,48,0,0.5,0.5
25,30,7.92335,6.7414,8.54795,0.162137,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,46,7.08265,5.53517,6.34122,0.865996,1038.37,-0.349694,75.7122,46,0,0.5,0.5
23,30,7.14726,7.01426,9.98718,0.54641,85.0233,-1.32998,83.3333,29,0,0.5,0.5
22,31,8.67859,6.49956,8.50996,3.01686,102.892,-1.03786,91.5736,50,0,0.5,0.5
25,30,7.86649,6.7637,7.19377,0.114357,15.814,-8.30218,83.3333,15,0,0.5,0.5
30,54,8.05754,6.09023,7.60506,8.0904,597.084,-0.440078,70.7679,36,0,0.495441,0.495441
27,35,5.90394,1.81998,8.46439,1.1116,130.559,-0.661761,87.6381,50,0,0.5,0.5
27,35,5.90894,1.69122,8.71919,1.33333,123.917,-0.663227,87.248,48,0,0.5,0.5
27,35,5.9112,1.68556,8.57455,1.54506,124.686,-0.687941,87.0552,50,0,0.499176,0.499176
27,39,5.94512,1.93997,7.29536,3.21408,240.99,-0.429037,73.7567,33,0,0.5,0.5
25,46,7.0893,5.52793,6.81347,0.866069,1038.5,-0.343702,76.4349,49,0,0.497664,0.497664
26,36,7.17798,6.69213,8.34646,0.961483,142.962,-0.642323,88.7252,53,0,0.499355,0.499355
22,31,8.67913,6.34636,7.07921,0.974025,98.7081,-0.879052,92.5134,45,0,0.5,0.5
27,55,7.74694,6.09668,10,7.31562,778.121,-0.368008,69.7251,39,0,0.497864,0.497864
22,31,8.68473,6.49732,8.50814,3.02353,102.892,-1.03786,91.5736,50,0,0.5,0.5
22,31,8.68014,6.68272,8.90851,1.09558,101.785,-0.924038,91.9849,49,0,0.5,0.5
22,31,8.69521,6.48885,7.42206,1.19517,99.8243,-0.923631,92.1962,48,0,0.5,0.5
22,31,8.67775,6.34615,8.43093,0.715867,100.658,-0.879644,92.3712,45,0,0.5,0.5
27,55,7.74509,6.09388,6.94915,7.28926,932.936,-0.364273,65.9276,24,0,0.48697,0.48697
27,39,5.9566,1.56253,7.29288,1.42413,228.366,-0.388786,75.2655,34,0,0.492063,0.492063
22,31,8.70151,6.50517,7.43697,1.58861,96.9141,-0.975131,91.9034,52,0,0.5,0.5
22,31,8.68462,6.49804,8.50542,2.21436,98.8466,-0.975185,91.6905,50,0,0.5,0.5
17,30,9.9374,1.5962,6.45796,1.00827,190.888,-0.622232,85.1813,50,0,0.5,0.5
17,30,9.93799,1.67264,6.42928,1.00442,189.263,-0.610391,85.4147,50,0,0.498886,0.498886
24,30,5.69014,5.79638,4.9626,9.89281,128.09,-0.859684,77.2698,33,0,0.5,0.5
17,30,9.93833,1.02417,6.34237,0.857946,193.857,-0.607412,85.6552,50,0,0.499175,0.499175
27,35,5.90067,1.88129,7.34318,1.03976,128.318,-0.659105,87.7293,50,0,0.499245,0.499245
27,35,5.94464,1.56692,7.29211,1.62217,122.503,-0.684957,87.1452,49,0,0.499176,0.499176
26,36,7.17569,6.74781,6.97134,0.960826,140.601,-0.640242,88.8223,50,0,0.5,0.5
24,30,5.73893,5.8376,5.42572,9.83716,125.311,-1.00977,82.4203,39,0,0.5,0.5
30,54,8.02869,6.19111,7.59537,7.38515,605.07,-0.422665,70.3265,35,0,0.5,0.5
17,30,10,1.54477,6.38358,1.05511,200.202,-0.619092,85.1907,50,0,0.5,0.5
17,30,9.98479,0.937267,6.38994,0.937193,198.525,-0.606624,85.4348,50,0,0.5,0.5
26,30,5.45846,5.27187,7.00808,9.86965,49.6842,-4.16019,83.3333,27,0,0.5,0.5
25,31,8.64959,6.34941,8.58485,0.765755,16.6287,-6.15734,83.3333,15,0,0.5,0.5
25,31,8.33616,6.95694,8.62487,0.407158,13.269,-23.4049,83.3333,15,0,0.5,0.5
24,30,5.692,5.84161,5.78998,10,127.77,-0.917741,81.2889,38,0,0.5,0.5
17,30,10,1.13937,6.35318,0.847154,203.266,-0.603264,85.6812,52,0,0.5,0.5
25,30,7.86196,6.74322,8.61997,0.123641,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.92889,6.74139,7.24142,0.1,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.83232,6.4213,8.5881,0.138468,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.90493,6.78976,7.23843,0.167067,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.813,6.96158,8.62949,0.326365,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.85929,6.74263,7.19317,0.12971,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.84166,6.76856,8.61304,0.125148,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.8793,6.74375,7.239,0.123544,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.8891,6.94451,8.6267,0.122456,15.814,-8.30218,83.3333,15,0,0.5,0.5
25,30,7.86085,6.74285,8.61997,0.123647,15.814,-8.30218,83.3333,15,0,0.5,0.5
